city,exp,industry,list_2012,list_2013,list_2014,list_2015,list_2016,list_2017,list_2018,list_2019,list_2020,list_2021,unit
河南省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,卫生和社会工作城镇单位就业人员,46.1,48.4,50.0,55.2,58.4,59.9,62.6,66.1,69.0,,万人
河南省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,文化、体育和娱乐业城镇单位就业人员,7.1,8.5,7.5,7.8,7.8,7.7,7.1,6.8,7.5,,万人
河南省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,公共管理、社会保障和社会组织城镇单位就业人员,108.4,108.5,110.6,109.7,113.8,115.5,120.9,123.1,121.2,,万人
山东省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,城镇单位就业人员,1110.2,1290.6,1266.3,1236.7,1215.5,1192.9,1129.0,1072.0,1098.3,,万人
山东省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,农林牧渔业城镇单位就业人员,2.8,1.8,1.7,1.7,1.6,1.4,0.7,1.2,1.3,,万人
山东省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,采矿业城镇单位就业人员,78.8,74.6,71.2,64.5,57.4,51.3,40.3,29.7,28.5,,万人
山东省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,制造业城镇单位就业人员,395.0,437.2,425.8,417.5,403.2,383.2,341.9,271.7,273.3,,万人
山东省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,电力、热力、燃气及水生产和供应业城镇单位就业人员,21.0,23.9,23.7,23.5,23.1,26.1,25.6,27.9,28.3,,万人
山东省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,建筑业城镇单位就业人员,136.8,188.6,177.5,163.7,160.3,159.9,159.1,150.5,139.6,,万人
山东省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,交通运输、仓储和邮政业城镇单位就业人员,37.4,50.6,49.7,48.4,49.4,47.7,47.6,44.7,47.6,,万人
山东省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,信息传输、软件和信息技术服务业城镇单位就业人员,9.1,17.5,17.0,17.4,18.2,18.9,18.0,17.3,19.9,,万人
山东省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,批发和零售业城镇单位就业人员,48.9,67.3,62.8,59.9,57.1,52.7,49.9,46.7,44.4,,万人
山东省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,住宿和餐饮业城镇单位就业人员,15.2,19.3,15.6,14.0,14.2,14.1,12.3,11.6,11.3,,万人
山东省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,金融业城镇单位就业人员,32.7,34.8,38.8,41.6,45.4,46.1,46.5,55.6,65.7,,万人
山东省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,房地产业城镇单位就业人员,15.8,23.7,25.6,26.1,26.8,26.1,25.3,26.0,27.6,,万人
山东省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,租赁和商务服务业城镇单位就业人员,11.5,20.8,21.6,21.5,20.7,21.8,17.7,22.9,23.5,,万人
山东省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,科学研究和技术服务业城镇单位就业人员,12.4,16.9,18.4,18.0,17.8,18.3,17.3,18.2,20.5,,万人
山东省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,水利、环境和公共设施管理业城镇单位就业人员,12.5,14.9,16.8,18.3,17.6,18.1,20.4,17.8,17.7,,万人
山东省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,居民服务、修理和其他服务业城镇单位就业人员,3.9,3.3,3.1,3.1,3.2,3.1,2.9,3.3,3.0,,万人
山东省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,教育业城镇单位就业人员,109.8,120.1,120.3,117.2,117.2,116.6,113.0,121.4,129.1,,万人
山东省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,卫生和社会工作城镇单位就业人员,49.6,56.2,58.7,60.7,62.5,64.2,65.7,70.6,73.0,,万人
山东省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,文化、体育和娱乐业城镇单位就业人员,6.9,7.2,7.1,7.0,7.0,7.1,7.1,6.9,7.5,,万人
